date,skhynix,kospi,krw,dxy,smh,gold,mag7,skh_volume
2020-05-18,76119.203125,1937.1099853515625,1232.0899658203125,99.66999816894531,65.93123626708984,1731.800048828125,471.8742806988115,5294177.0
2020-05-19,77620.9453125,1980.6099853515625,1224.199951171875,99.37000274658203,65.68553924560547,1744.199951171875,472.24060656731666,4620614.0
2020-05-20,78934.9765625,1989.6400146484375,1224.3199462890625,99.12000274658203,68.06551361083984,1750.5999755859375,483.4406502759698,3924403.0
2020-05-21,78277.953125,1998.31005859375,1226.550048828125,99.37000274658203,66.34074401855469,1720.5,480.47125087142666,2678953.0
2020-05-22,76306.8984375,1970.1300048828125,1233.3900146484375,99.86000061035156,66.48046875,1734.5999755859375,483.0645562472333,3471700.0
2020-05-26,76870.0859375,2029.780029296875,1240.02001953125,98.91000366210938,67.05377960205078,1704.800048828125,478.8173726008474,3040122.0
2020-05-27,76400.78125,2031.199951171875,1230.8699951171875,99.05999755859375,68.06551361083984,1710.300048828125,476.51222816271394,2946278.0
2020-05-28,78747.2578125,2028.5400390625,1238.300048828125,98.37999725341797,66.61053466796875,1713.300048828125,473.42221465926235,9227823.0
2020-05-29,76494.640625,2029.5999755859375,1237.97998046875,98.33999633789062,67.94506072998047,1736.9000244140625,481.30747564240085,6815185.0
2020-06-01,78465.6875,2065.080078125,1230.469970703125,97.83000183105469,67.8438949584961,1737.800048828125,489.4481410517372,4205357.0
2020-06-02,78184.1015625,2087.18994140625,1222.989990234375,97.66999816894531,69.17842102050781,1725.199951171875,490.0575923892731,3114162.0
2020-06-03,83252.4765625,2147.0,1219.1400146484375,97.27999877929688,71.08625793457031,1697.800048828125,489.5261763608959,11642239.0
2020-06-04,82313.8828125,2151.179931640625,1215.8199462890625,96.68000030517578,71.87155151367188,1718.9000244140625,483.6381498759579,6678244.0
2020-06-05,84848.046875,2181.8701171875,1215.3800048828125,96.94000244140625,73.56741333007812,1676.199951171875,493.3786466813683,4000557.0
2020-06-08,85411.2109375,2184.2900390625,1201.1099853515625,96.62000274658203,73.34579467773438,1698.300048828125,500.03599353165004,3789382.0
2020-06-09,84284.90625,2188.919921875,1195.72998046875,96.31999969482422,73.4806900024414,1714.699951171875,508.65408902453646,3410081.0
2020-06-10,85223.4921875,2195.68994140625,1197.300048828125,95.95999908447266,73.85648345947266,1713.300048828125,523.4577296973666,3045250.0
2020-06-11,83064.7265625,2176.780029296875,1189.739990234375,96.7300033569336,69.32294464111328,1732.0,497.8517417166962,5467344.0
2020-06-12,79967.40625,2132.300048828125,1204.760009765625,97.31999969482422,70.30095672607422,1729.300048828125,498.81530558146403,4742329.0
2020-06-15,76963.953125,2030.8199462890625,1202.6099853515625,96.68000030517578,71.21151733398438,1720.300048828125,508.6313763724317,4710114.0
2020-06-16,80155.1328125,2138.050048828125,1206.9000244140625,96.95999908447266,72.32441711425781,1729.5999755859375,514.3131993662681,3518785.0
2020-06-17,81469.1484375,2141.050048828125,1211.1500244140625,97.16000366210938,73.09044647216797,1729.199951171875,517.5276330060141,4160612.0
2020-06-18,80906.0,2133.47998046875,1214.3499755859375,97.41999816894531,72.9892807006836,1724.800048828125,518.6512961545997,2484147.0
2020-06-19,80155.1328125,2141.320068359375,1211.3599853515625,97.62000274658203,72.64720916748047,1745.9000244140625,518.887526936175,3216102.0
2020-06-22,79685.8515625,2126.72998046875,1210.8900146484375,97.04000091552734,73.31208038330078,1756.699951171875,527.0451735917262,2167216.0
2020-06-23,78934.9765625,2131.239990234375,1208.0,96.69000244140625,73.55296325683594,1772.0999755859375,532.1382912967036,2955819.0
2020-06-24,80718.28125,2161.510009765625,1207.949951171875,97.1500015258789,72.01126861572266,1765.800048828125,519.3791818532417,4079834.0
2020-06-25,79122.71875,2112.3701171875,1205.25,97.43000030517578,72.502685546875,1762.0999755859375,526.7779494438154,3397112.0
2020-06-26,79404.234375,2134.64990234375,1201.52001953125,97.5,71.14407348632812,1772.5,506.1314814347178,2889494.0
2020-06-29,78465.6875,2093.47998046875,1202.6300048828125,97.54000091552734,71.86673736572266,1774.800048828125,515.6270124560435,2932433.0
2020-06-30,79873.5546875,2108.330078125,1198.489990234375,97.38999938964844,73.61558532714844,1793.0,530.9717123591794,4983607.0
2020-07-01,80061.2890625,2106.699951171875,1198.3900146484375,97.19999694824219,72.77247619628906,1773.199951171875,542.313146819897,2382552.0
2020-07-02,79216.5625,2135.3701171875,1200.699951171875,97.31999969482422,73.88538360595703,1784.0,549.9877095926414,3295340.0
2020-07-06,80718.28125,2187.929931640625,1198.5,96.79000091552734,75.92330932617188,1788.5,574.28085628279,2561766.0
2020-07-07,79591.984375,2164.169921875,1190.9300537109375,96.87999725341797,74.97901916503906,1804.199951171875,572.5475324406235,3196352.0
2020-07-08,78559.5234375,2158.8798828125,1195.699951171875,96.43000030517578,76.05339050292969,1815.5,581.5043165038375,3523620.0
2020-07-09,77902.5234375,2167.89990234375,1192.02001953125,96.69999694824219,77.37345123291016,1799.199951171875,590.4003619126801,4002365.0
2020-07-10,77714.796875,2150.25,1195.77001953125,96.6500015258789,77.06993103027344,1798.199951171875,600.5552984307999,2201557.0
2020-07-13,77902.5234375,2186.06005859375,1199.52001953125,96.45999908447266,75.96183776855469,1811.0,585.1431164256336,2080934.0
2020-07-14,77808.671875,2183.610107421875,1203.780029296875,96.26000213623047,77.23856353759766,1810.5999755859375,591.0025417397218,2048671.0
2020-07-15,77902.5234375,2201.8798828125,1203.97998046875,96.08000183105469,76.88685607910156,1811.4000244140625,589.729989129866,3024429.0
2020-07-16,77620.9453125,2183.760009765625,1200.469970703125,96.3499984741211,76.82904052734375,1798.699951171875,583.625901636307,2312310.0
2020-07-17,77808.671875,2201.18994140625,1204.22998046875,95.94000244140625,77.1855697631836,1808.300048828125,583.0147647133895,1579078.0
2020-07-20,77151.6484375,2198.199951171875,1202.530029296875,95.83000183105469,78.72724914550781,1815.9000244140625,608.8944622831204,2008624.0
2020-07-21,78934.9765625,2228.830078125,1200.030029296875,95.12000274658203,78.33218383789062,1842.4000244140625,597.684616617612,4181015.0
2020-07-22,78090.2578125,2228.659912109375,1192.739990234375,94.97000122070312,78.90550231933594,1864.0999755859375,600.1205083912959,2876295.0
2020-07-23,77339.375,2216.18994140625,1197.22998046875,94.69000244140625,77.60469818115234,1889.0999755859375,577.2974054450173,3591647.0
2020-07-24,78559.5234375,2200.43994140625,1200.93994140625,94.44000244140625,76.82422637939453,1897.300048828125,571.2107931027218,3667416.0
2020-07-27,77714.796875,2217.860107421875,1200.489990234375,93.66999816894531,79.92205047607422,1931.0,586.2803040075278,2784652.0
2020-07-28,77996.390625,2256.989990234375,1195.9200439453125,93.76000213623047,77.8456039428711,1944.699951171875,574.9086112244954,4538720.0
2020-07-29,78090.2578125,2263.159912109375,1199.3699951171875,93.26000213623047,79.8064193725586,1953.5,583.6992452150554,3719681.0
2020-07-30,80061.2890625,2267.010009765625,1190.72998046875,93.0199966430664,80.5580062866211,1942.300048828125,586.915297981072,6870841.0
2020-07-31,77714.796875,2249.3701171875,1189.56005859375,93.48999786376953,80.0810317993164,1962.800048828125,599.4331272975522,4848989.0
2020-08-03,76776.21875,2251.0400390625,1193.3900146484375,93.5,81.5071029663086,1966.0,610.3479212387297,3483106.0
2020-08-04,76588.5078125,2279.969970703125,1191.760009765625,93.37999725341797,82.69226837158203,2001.199951171875,610.8862379458178,3005937.0
2020-08-05,75743.7890625,2311.860107421875,1192.25,92.83000183105469,82.76454162597656,2031.0999755859375,613.3199514246097,4537005.0
2020-08-06,76119.203125,2342.610107421875,1185.1800537109375,92.79000091552734,82.62001037597656,2051.5,626.0632659805206,3391939.0
2020-08-07,75649.9375,2351.669921875,1183.1700439453125,93.44000244140625,81.67090606689453,2010.0999755859375,618.1780251925704,4946631.0
2020-08-10,76400.78125,2386.3798828125,1188.1500244140625,93.58000183105469,81.72872161865234,2024.4000244140625,612.8874848627295,3277238.0
2020-08-11,76306.8984375,2418.669921875,1185.18994140625,93.62999725341797,80.57245635986328,1932.5999755859375,597.910002019962,3234013.0
2020-08-12,76025.359375,2432.35009765625,1184.97998046875,93.44000244140625,83.10660552978516,1934.9000244140625,623.7106840735612,3595828.0
2020-08-13,75743.7890625,2437.530029296875,1182.75,93.33999633789062,82.31649017333984,1956.699951171875,629.8358818384921,4049387.0
2020-08-14,75274.484375,2407.489990234375,1184.1199951171875,93.0999984741211,82.22977447509766,1937.0,631.3167845998757,2589552.0
2020-08-18,73303.4453125,2348.239990234375,1183.0999755859375,92.2699966430664,82.91390228271484,1999.4000244140625,658.8579015551152,4946279.0
2020-08-19,70393.8359375,2360.5400390625,1183.6400146484375,92.88999938964844,82.40802764892578,1958.699951171875,654.9655303328349,8028305.0
